51.8276 	EXP 	trialOrange: opacity = 0.0
51.8276 	EXP 	trialFix: autoDraw = True
52.8242 	EXP 	trialBlue: autoDraw = True
52.8242 	EXP 	trialOrange: autoDraw = True
52.8406 	EXP 	trialFix: autoDraw = False
53.1997 	EXP 	New trial (rep=0, index=4): OrderedDict([('blueOpacity', 1), ('orangeOpacity', 0), ('corrAns', 'space')])
53.2049 	DATA 	Keypress: space
53.2111 	EXP 	trialBlue: autoDraw = False
53.2111 	EXP 	trialOrange: autoDraw = False
53.2111 	EXP 	trialFix: autoDraw = False
53.2111 	EXP 	trialBlue: opacity = 1.0
53.2111 	EXP 	trialOrange: opacity = 0.0
53.2111 	EXP 	trialFix: autoDraw = True
54.2070 	EXP 	trialBlue: autoDraw = True
54.2070 	EXP 	trialOrange: autoDraw = True
54.2238 	EXP 	trialFix: autoDraw = False
55.1298 	DATA 	Keypress: space
55.1488 	EXP 	New trial (rep=0, index=5): OrderedDict([('blueOpacity', 1), ('orangeOpacity', 0), ('corrAns', 'space')])
55.1594 	EXP 	trialBlue: autoDraw = False
55.1594 	EXP 	trialOrange: autoDraw = False
55.1594 	EXP 	trialFix: autoDraw = False
55.1594 	EXP 	trialBlue: opacity = 1.0
55.1594 	EXP 	trialOrange: opacity = 0.0
55.1594 	EXP 	trialFix: autoDraw = True
56.1568 	EXP 	trialBlue: autoDraw = True
56.1568 	EXP 	trialOrange: autoDraw = True
56.1732 	EXP 	trialFix: autoDraw = False
56.6157 	EXP 	New trial (rep=0, index=6): OrderedDict([('blueOpacity', 0), ('orangeOpacity', 1), ('corrAns', None)])
56.6209 	DATA 	Keypress: space
56.6274 	EXP 	trialBlue: autoDraw = False
56.6274 	EXP 	trialOrange: autoDraw = False
56.6274 	EXP 	trialFix: autoDraw = False
56.6274 	EXP 	trialBlue: opacity = 0.0
56.6274 	EXP 	trialOrange: opacity = 1.0
56.6274 	EXP 	trialFix: autoDraw = True
57.6228 	EXP 	trialBlue: autoDraw = True
57.6228 	EXP 	trialOrange: autoDraw = True
57.6395 	EXP 	trialFix: autoDraw = False
58.6226 	EXP 	trialBlue: autoDraw = False
58.6226 	EXP 	trialOrange: autoDraw = False
58.6294 	EXP 	New trial (rep=0, index=7): OrderedDict([('blueOpacity', 0), ('orangeOpacity', 1), ('corrAns', None)])
58.6402 	EXP 	trialBlue: autoDraw = False
58.6402 	EXP 	trialOrange: autoDraw = False
58.6402 	EXP 	trialFix: autoDraw = False
58.6402 	EXP 	trialBlue: opacity = 0.0
58.6402 	EXP 	trialOrange: opacity = 1.0
58.6402 	EXP 	trialFix: autoDraw = True
59.6223 	EXP 	trialBlue: autoDraw = True
59.6223 	EXP 	trialOrange: autoDraw = True
59.6557 	EXP 	trialFix: autoDraw = False
60.6221 	EXP 	trialBlue: autoDraw = False
60.6221 	EXP 	trialOrange: autoDraw = False
60.6457 	EXP 	New trial (rep=0, index=8): OrderedDict([('blueOpacity', 1), ('orangeOpacity', 0), ('corrAns', 'space')])
60.6571 	EXP 	trialBlue: autoDraw = False
60.6571 	EXP 	trialOrange: autoDraw = False
60.6571 	EXP 	trialFix: autoDraw = False
60.6571 	EXP 	trialBlue: opacity = 1.0
60.6571 	EXP 	trialOrange: opacity = 0.0
60.6571 	EXP 	trialFix: autoDraw = True
61.6387 	EXP 	trialBlue: autoDraw = True
61.6387 	EXP 	trialOrange: autoDraw = True
61.6720 	EXP 	trialFix: autoDraw = False
62.2476 	EXP 	New trial (rep=0, index=9): OrderedDict([('blueOpacity', 1), ('orangeOpacity', 0), ('corrAns', 'space')])
62.2528 	DATA 	Keypress: space
62.2589 	EXP 	trialBlue: autoDraw = False
62.2589 	EXP 	trialOrange: autoDraw = False
62.2589 	EXP 	trialFix: autoDraw = False
62.2589 	EXP 	trialBlue: opacity = 1.0
62.2589 	EXP 	trialOrange: opacity = 0.0
62.2589 	EXP 	trialFix: autoDraw = True
63.2558 	EXP 	trialBlue: autoDraw = True
63.2558 	EXP 	trialOrange: autoDraw = True
63.2712 	EXP 	trialFix: autoDraw = False
63.9278 	DATA 	Keypress: space
63.9467 	EXP 	New trial (rep=0, index=10): OrderedDict([('blueOpacity', 0), ('orangeOpacity', 1), ('corrAns', None)])
63.9574 	EXP 	trialBlue: autoDraw = False
63.9574 	EXP 	trialOrange: autoDraw = False
